mode_of_operation,ignition_status,msg_type,msg_num,current_gsm_2_3_nb,current_gsm_4_5_nb,unit_io_status_byte_4,unit_io_status_byte_3,unit_io_status_byte_2,unit_io_status_byte_1,unit_id,unit_status_current_gsm_1nb,raw_packet,utc_time_hour,utc_time_min,utc_time_sec,vehicle_movement_status,unit_hw_ver,unit_sw_ver,ground_speed,gps_validity,altitude,trans_reason_data,analog_ip_1,analog_ip_2,analog_ip_3,analog_ip_4,header_1,header_2,header_3,header_4,multipurpose_field,location_status,packettimestamp,receivedtimestamp,latitude,longitude,error_detection_code,imei,gps_date_year,mileage_counter,utc_date_month,utc_date_day,trans_reason,num_staellites,protocol_ver_id,date_part,gps_mode_1,gps_mode_2,comm_ctrl
16,0,0,46,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d2e6b2b04009d00cc1003730420eb7bf4ffac862100103d71f0214700c9a004020b36f4af07c5c3dd01c61001008b03000086130400041903e107e4,4,0,4,1,107,43,907,1,69830,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:00:04.000Z,2017-03-25T04:00:04.652Z,17.9397757823,73.8954777676,228,,2017,8582,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,47,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d2f6b2b04009d00cc1003730420eb7af4ffac862100103d71f0214700c9a004020bdff1af07a2c4dd0176100100630300004e140800041903e107bd,4,0,8,1,107,43,867,1,69750,0,14.3529411765,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:00:08.000Z,2017-03-25T04:00:08.910Z,17.9399024061,73.8951345656,189,,2017,8582,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,48,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d306b2b04009d002c1003730420eb7bf4ffac862100103d71f0214700c9a004020b65f1af07e2c4dd016c1001002e0300004b140900041903e107a4,4,0,9,1,107,43,814,1,69740,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:00:09.000Z,2017-03-25T04:00:11.791Z,17.9399390754,73.8950646647,164,,2017,8582,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,49,157,235,33,4,115,3,1410765,0,4d43475000cd861500080d316b2b04009d00cc1003730421eb7af5ffac862100103d71f0214700c9a004020be7efaf07cac5dd01b21001005902000009150d00041903e107e2,4,0,13,1,107,43,601,1,69810,0,14.3529411765,4.0352941164,255,172,77,67,71,80,,160,2017-03-25T04:00:13.000Z,2017-03-25T04:00:13.633Z,17.9400720018,73.8948457946,226,,2017,8582,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,50,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d326b2b04009d00cc1003730420eb7bf4ffac862100103d71f0214700c9a004020b9ceeaf07fcc6dd019e10010051030000c2151100041903e1076b,4,0,17,1,107,43,849,1,69790,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:00:17.000Z,2017-03-25T04:00:18.133Z,17.940247327,73.8946561455,107,,2017,8582,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,51,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d336b2b04009d002c1003730420eb7bf4ffac862100103d71f0214700c9a004020b22edaf075fc8dd01ee1001002603000026151500041903e10743,4,0,21,1,107,43,806,1,69870,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:00:21.000Z,2017-03-25T04:00:22.617Z,17.9404507272,73.8944395672,67,,2017,8582,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,52,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d346b2b04009d002c1003730420eb7bf4ffac862100103d71f0214700c9a004020be2e6af07fccddd01561201006904000043152100041903e10776,4,0,33,1,107,43,1129,1,70230,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:00:33.000Z,2017-03-25T04:00:34.560Z,17.9412740682,73.893522834,118,,2017,8582,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,53,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d356b2b04009d002c1003730420eb7af4ffac862100103d71f0214700c9a004020b2be0af07dcd3dd01ba1201001904000056152d00041903e107d2,4,0,45,1,107,43,1049,1,70330,0,14.3529411765,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:00:45.000Z,2017-03-25T04:00:46.310Z,17.9421357975,73.8925379187,210,,2017,8582,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,54,157,235,33,4,115,3,1410765,0,4d43475000cd861500080d366b2b04009d00cc1003730421eb7bf5ffac862100103d71f0214700c9a004020bc5ddaf070ad6dd0156120100bf030000e7143200041903e10714,4,0,50,1,107,43,959,1,70230,0,14.4705882353,4.0352941164,255,172,77,67,71,80,,160,2017-03-25T04:00:50.000Z,2017-03-25T04:00:50.890Z,17.9424555082,73.8921861223,20,,2017,8582,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,55,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d376b2b04009d002c1003730420eb7bf4ffac862100103d71f0214700c9a004020ba5daaf07cdd8dd015c1101006c03000068153900041903e10750,4,0,57,1,107,43,876,1,69980,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:00:57.000Z,2017-03-25T04:00:58.516Z,17.9428605897,73.8917277557,80,,2017,8582,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,56,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d386b2b04009d002c1003730420eb7bf4ffac872100103d71f0214701c9a004020bebd3af07d6dedd01a8100100ba04000060150901041903e10704,4,1,9,1,107,43,1210,1,69800,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:01:09.000Z,2017-03-25T04:01:10.736Z,17.9437458102,73.8907411215,4,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,57,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d396b2b04009d002c1003730420eb74f4ffac872100103d71f0214701c9a004020b57ceaf07d0e3dd01d0100100d902000079151501041903e107ce,4,1,21,1,107,43,729,1,69840,0,13.6470588235,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:01:21.000Z,2017-03-25T04:01:22.512Z,17.9444757591,73.8899229371,206,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,58,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d3a6b2b04009d00cc1003730420eb7bf4ffac872100103d71f0214701c9a004020b6eccaf0784e5dd019410010042030000a1151b01041903e1079d,4,1,27,1,107,43,834,1,69780,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:01:27.000Z,2017-03-25T04:01:27.936Z,17.9447255689,73.8896427605,157,,2017,8583,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,59,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d3b6b2b04009d002c1003730420eb7bf5ffac872100103d71f0214701c9a004020b7fcaaf07aae7dd0170110100e8020000dc152101041903e107f9,4,1,33,1,107,43,744,1,70000,0,14.4705882353,4.0352941164,255,172,77,67,71,80,,160,2017-03-25T04:01:33.000Z,2017-03-25T04:01:34.493Z,17.945040696,73.8893591462,249,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,60,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d3c6b2b04009d00cc1003730420eb7bf4ffac872100103d71f0214701c9a004020bcbc8af07f5e9dd01a2110100c302000061162801041903e107ca,4,1,40,1,107,43,707,1,70050,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:01:40.000Z,2017-03-25T04:01:40.912Z,17.9453770225,73.8891093364,202,,2017,8583,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,61,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d3d6b2b04009d002c1003730420eb7bf4ffac872100103d71f0214701c9a004020b48c7af070aecdd01161101001803000028162d01041903e10755,4,1,45,1,107,43,792,1,69910,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:01:45.000Z,2017-03-25T04:01:46.615Z,17.9456824092,73.8888876015,85,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,62,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d3e6b2b04009d002c1003730420eb7bf4ffac872100103d71f0214701c9a004020b02c4af0724f2dd019c120100c5030000f3163901041903e10738,4,1,57,1,107,43,965,1,70300,0,14.4705882353,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:01:57.000Z,2017-03-25T04:01:58.477Z,17.9465773701,73.8884074625,56,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,63,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d3f6b2b04009d002c1003730420eb7af5ffac872100103d71f0214702c9a004020bcbc0af078ff8dd01ec120100230300005b160902041903e10757,4,2,9,1,107,43,803,1,70380,0,14.3529411765,4.0352941164,255,172,77,67,71,80,,160,2017-03-25T04:02:09.000Z,2017-03-25T04:02:10.536Z,17.9475187405,73.8879359178,87,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,64,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d406b2b04009d00cc1003730420eb74f4ffac872100103d71f0214702c9a004020b08c0af079bf9dd01c41201005902000092150c02041903e10781,4,2,12,1,107,43,601,1,70340,0,13.6470588235,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:02:12.000Z,2017-03-25T04:02:12.633Z,17.9476722933,73.8878241909,129,,2017,8583,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,65,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d416b2b04009d002c1003730420eb73f4ffac872100103d71f0214702c9a004020b3dbfaf0755fadd0114130100000000003b151502041903e10778,4,2,21,1,107,43,0,1,70420,0,13.5294117647,4.0188235281,255,172,77,67,71,80,,160,2017-03-25T04:02:21.000Z,2017-03-25T04:02:22.523Z,17.9477788636,73.8877078804,120,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,66,157,235,32,4,51,3,1410765,0,4d43475000cd861500080d426b2b04009d002c1003330420eb72f4ffad872100103d71f0214702c9a004020b3dbfaf0744fadd01f6120100000000003b152102041903e10715,4,2,33,0,107,43,0,1,70390,0,13.4117647059,4.0188235281,255,173,77,67,71,80,,160,2017-03-25T04:02:33.000Z,2017-03-25T04:02:34.544Z,17.9477691233,73.8877078804,21,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,67,157,235,32,4,51,3,1410765,0,4d43475000cd861500080d436b2b04009d02081003330420eb72f4ffad872100103d71f0214702c9a004020b3dbfaf0744fadd01f6120100000000003b152502041903e107f8,4,2,37,0,107,43,0,1,70390,2,13.4117647059,4.0188235281,255,173,77,67,71,80,,160,2017-03-25T04:02:37.000Z,2017-03-25T04:02:38.602Z,17.9477691233,73.8877078804,248,,2017,8583,3,25,8,11,4,2017-03-25,4,2,3336
16,0,0,68,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d446b2b04009d01081003730420eb7af4ffad872100103d71f0214709c9a004020bd4beaf0798fadd012214010045010000d7142f09041903e10751,4,9,47,1,107,43,325,1,70690,1,14.3529411765,4.0188235281,255,173,77,67,71,80,,160,2017-03-25T04:09:47.000Z,2017-03-25T04:10:29.198Z,17.9478172518,73.8876477198,81,,2017,8583,3,25,8,11,4,2017-03-25,4,2,3336
16,0,0,69,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d456b2b04009d002c1003730420eb7bf4ffad872100103d71f021470ac9a004020bf1b9af074cffdd015a130100850300002115000a041903e107de,4,10,0,1,107,43,901,1,70490,0,14.4705882353,4.0188235281,255,173,77,67,71,80,,160,2017-03-25T04:10:00.000Z,2017-03-25T04:10:29.199Z,17.9485070935,73.886930949,222,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,70,157,235,33,4,115,3,1410765,0,4d43475000cd861500080d466b2b04009d002c1003730421eb7bf5ffae872100103d71f021470ac9a004020bddb3af072c04de01d2130100680400000d150c0a041903e10702,4,10,12,1,107,43,1128,1,70610,0,14.4705882353,4.0352941164,255,174,77,67,71,80,,160,2017-03-25T04:10:12.000Z,2017-03-25T04:10:29.200Z,17.9492221455,73.8860394259,2,,2017,8583,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,71,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d476b2b04009d00cc1003730420eb7bf4ffae882100103d71f021470ac9a004020bddacaf07a009de018812010004040000b514180a041903e10718,4,10,24,1,107,43,1028,1,70280,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:24.000Z,2017-03-25T04:10:29.200Z,17.9500219952,73.8850126847,24,,2017,8584,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,72,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d486b2b04009d002c1003730420eb7bf4ffae882100103d71f021470ac9a004020bddacaf07a009de018812010004040000b514180a041903e10779,4,10,24,1,107,43,1028,1,70280,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:24.000Z,2017-03-25T04:10:29.201Z,17.9500219952,73.8850126847,121,,2017,8584,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,73,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d496b2b04009d00cc1003730420eb7af4ffae882100103d71f021470ac9a004020b54abaf076f0ade01c41201003703000005141b0a041903e10720,4,10,27,1,107,43,823,1,70340,0,14.3529411765,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:27.000Z,2017-03-25T04:10:29.202Z,17.9501405976,73.8847875121,32,,2017,8584,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,74,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d4a6b2b04009d00cc1003730420eb7af4ffae882100103d71f021470ac9a004020b49aaaf07bd0ade01c41201004603000054131d0a041903e107c2,4,10,29,1,107,43,838,1,70340,0,14.3529411765,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:29.000Z,2017-03-25T04:10:29.647Z,17.9501852883,73.8846345322,194,,2017,8584,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,75,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d4b6b2b04009d00cc1003730420eb7af4ffae882100103d71f021470ac9a004020b63a9af07bd0ade01d81201009e0200009f121f0a041903e10793,4,10,31,1,107,43,670,1,70360,0,14.3529411765,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:31.000Z,2017-03-25T04:10:31.753Z,17.9501852883,73.8845027518,147,,2017,8584,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,76,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d4c6b2b04009d00cc1003730420eb7bf4ffae882100103d71f021470ac9a004020b0fa8af07a60ade01421201008f020000df11220a041903e107c6,4,10,34,1,107,43,655,1,70210,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:34.000Z,2017-03-25T04:10:36.487Z,17.9501721103,73.884307946,198,,2017,8584,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,77,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d4d6b2b04009d002c1003730420eb7af4ffae882100103d71f021470ac9a004020b1aa7af07a00ade014c120100270300002e12240a041903e1071f,4,10,36,1,107,43,807,1,70220,0,14.3529411765,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:36.000Z,2017-03-25T04:10:37.367Z,17.9501686726,73.8841675712,31,,2017,8584,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,78,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d4e6b2b04009d00cc1003730420eb7bf4ffae882100103d71f021470ac9a004020b6ca0af07c009de0192120100b70300002211300a041903e10700,4,10,48,1,107,43,951,1,70290,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:48.000Z,2017-03-25T04:10:48.908Z,17.9500403299,73.8831878125,0,,2017,8584,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,79,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d4f6b2b04009d002c1003730420eb7af4ffae882100103d71f021470ac9a004020b6ca0af07c009de0192120100b70300002211300a041903e10760,4,10,48,1,107,43,951,1,70290,0,14.3529411765,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:48.000Z,2017-03-25T04:10:49.248Z,17.9500403299,73.8831878125,96,,2017,8584,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,80,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d506b2b04009d00cc1003730420eb7bf4ffae882100103d71f021470ac9a004020bc69caf078f08de01a6120100d60300002910360a041903e10765,4,10,54,1,107,43,982,1,70310,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:54.000Z,2017-03-25T04:10:54.732Z,17.9498655776,73.8826526695,101,,2017,8584,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,81,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d516b2b04009d00cc1003730420eb7bf4ffae882100103d71f021470ac9a004020be999af078906de01f0130100c8040000750f3b0a041903e1070c,4,10,59,1,107,43,1224,1,70640,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:10:59.000Z,2017-03-25T04:11:14.483Z,17.9495687852,73.8822326911,12,,2017,8584,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,82,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d526b2b04009d002c1003730420eb7bf4ffae882100103d71f021470bc9a004020b5599af07f805de01e6130100f10400005a0f000b041903e10712,4,11,0,1,107,43,1265,1,70630,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:11:00.000Z,2017-03-25T04:11:14.484Z,17.9494857063,73.8821478933,18,,2017,8584,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,83,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d536b2b04009d002c1003730420eb7bf4ffae882100103d71f021470bc9a004020be691af07effedd01b61601007b0500004e0f0c0b041903e107e9,4,11,12,1,107,43,1403,1,71350,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:11:12.000Z,2017-03-25T04:11:14.485Z,17.9484538084,73.8810575537,233,,2017,8584,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,84,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d546b2b04009d00cc1003730420eb7cf4ffae882100103d71f021470bc9a004020ae189af07bbf7dd01f2160100ab0500002910180b041903e10796,4,11,24,1,107,43,1451,1,71410,0,14.5882352941,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:11:24.000Z,2017-03-25T04:11:25.035Z,17.9473972734,73.8798812703,150,,2017,8584,3,25,204,10,4,2017-03-25,4,2,3336
16,0,0,85,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d556b2b04009d002c1003730420eb7bf4ffae882100103d71f021470bc9a004020ae189af07bbf7dd01f2160100ab0500002910180b041903e107f6,4,11,24,1,107,43,1451,1,71410,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:11:24.000Z,2017-03-25T04:11:25.360Z,17.9473972734,73.8798812703,246,,2017,8584,3,25,44,10,4,2017-03-25,4,2,3336
16,0,0,86,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d566b2b04009d00cc1003730420eb7af4ffae882100103d71f021470bc9a004020b1285af0767f5dd019c17010016050000ef101e0b041903e10750,4,11,30,1,107,43,1302,1,71580,0,14.3529411765,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:11:30.000Z,2017-03-25T04:11:31.493Z,17.9470557902,73.8791759587,80,,2017,8584,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,87,157,235,33,4,115,3,1410765,0,4d43475000cd861500080d576b2b04009d002c1003730421eb7bf5ffae882100103d71f021470bc9a004020b6780af07aaf3dd01d8170100e10400008e10240b041903e107f0,4,11,36,1,107,43,1249,1,71640,0,14.4705882353,4.0352941164,255,174,77,67,71,80,,160,2017-03-25T04:11:36.000Z,2017-03-25T04:11:37.713Z,17.9468008238,73.8784912735,240,,2017,8584,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,88,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d586b2b04009d002c1003730420eb7bf4ffae882100103d71f021470bc9a004020b4d76af078aefdd01a41901008f050000d110300b041903e10773,4,11,48,1,107,43,1423,1,72100,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:11:48.000Z,2017-03-25T04:11:52.954Z,17.9461957798,73.8770096034,115,,2017,8584,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,89,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d596b2b04009d002c1003730420eb7bf4ffae892100103d71f021470cc9a004020bcd6daf0704ecdd018e1b0100a30300005c10000c041903e107be,4,12,0,1,107,43,931,1,72590,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:00.000Z,2017-03-25T04:12:01.474Z,17.9456789715,73.8757628462,190,,2017,8585,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,90,157,235,33,4,115,3,1410765,0,4d43475000cd861500080d5a6b2b04009d00cc1003730421eb7bf5ffae892100103d71f021470cc9a004020bc46caf0761ebdd01981b0100ef030000ef0f020c041903e1079d,4,12,2,1,107,43,1007,1,72600,0,14.4705882353,4.0352941164,255,174,77,67,71,80,,160,2017-03-25T04:12:02.000Z,2017-03-25T04:12:02.634Z,17.9455855793,73.8756110123,157,,2017,8585,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,91,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d5b6b2b04009d002c1003730420eb7bf4ffae892100103d71f021470cc9a004020b9366af07a7e6dd018c1d010027050000fb0f0c0c041903e1074c,4,12,12,1,107,43,1319,1,73100,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:12.000Z,2017-03-25T04:12:23.193Z,17.9448922998,73.8747028734,76,,2017,8585,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,92,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d5c6b2b04009d002c1003730420eb7bf4ffae892100103d71f021470cc9a004020b445eaf0793e0dd0166200100d7040000f30f180c041903e1076c,4,12,24,1,107,43,1239,1,73830,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:24.000Z,2017-03-25T04:12:25.254Z,17.9440007767,73.8734841911,108,,2017,8585,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,93,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d5d6b2b04009d002c1003730420eb7bf5ffae892100103d71f021470cc9a004020b7356af07f3dadd01dc220100400500009c0f240c041903e10786,4,12,36,1,107,43,1344,1,74460,0,14.4705882353,4.0352941164,255,174,77,67,71,80,,160,2017-03-25T04:12:36.000Z,2017-03-25T04:12:37.674Z,17.9431757168,73.8723377016,134,,2017,8585,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,94,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d5e6b2b04009d00cc1003730420eb7bf4ffae892100103d71f021470cc9a004020b1351af0744d6dd01d425010049050000360f2c0c041903e107b4,4,12,44,1,107,43,1353,1,75220,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:44.000Z,2017-03-25T04:12:44.975Z,17.9424887398,73.871549311,180,,2017,8585,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,95,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d5f6b2b04009d002c1003730420eb7bf4ffae892100103d71f021470cc9a004020bf64eaf07d9d3dd01f6260100fb040000550f300c041903e1077e,4,12,48,1,107,43,1275,1,75510,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:48.000Z,2017-03-25T04:12:51.721Z,17.9421340786,73.8712393406,126,,2017,8585,3,25,44,11,4,2017-03-25,4,2,3336
16,0,0,96,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d606b2b04009d00cc1003730420eb7bf5ffae892100103d71f021470cc9a004020a534eaf0756d3dd013227010001050000ed0f310c041903e107d6,4,12,49,1,107,43,1281,1,75570,0,14.4705882353,4.0352941164,255,174,77,67,71,80,,160,2017-03-25T04:12:49.000Z,2017-03-25T04:12:52.382Z,17.9420590211,73.8711459484,214,,2017,8585,3,25,204,10,4,2017-03-25,4,2,3336
16,0,0,97,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d616b2b04009d00cc1003730420eb7bf4ffae892100103d71f021470cc9a004020b994daf07f9d2dd015a270100e1040000b310320c041903e1078d,4,12,50,1,107,43,1249,1,75610,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:50.000Z,2017-03-25T04:12:52.384Z,17.9420057359,73.8710393781,141,,2017,8585,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,98,157,235,33,4,115,3,1410765,0,4d43475000cd861500080d626b2b04009d00cc1003730421eb7bf5ffae892100103d71f021470cc9a004020acd4caf07d3d2dd0178270100e10400008611330c041903e1078f,4,12,51,1,107,43,1249,1,75640,0,14.4705882353,4.0352941164,255,174,77,67,71,80,,160,2017-03-25T04:12:51.000Z,2017-03-25T04:12:52.385Z,17.9419839635,73.8709224947,143,,2017,8585,3,25,204,10,4,2017-03-25,4,2,3336
16,0,0,99,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d636b2b04009d00cc1003730420eb7bf4ffae892100103d71f021470cc9a004020a164caf07d9d2dd0178270100800400005112340c041903e10749,4,12,52,1,107,43,1152,1,75640,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:52.000Z,2017-03-25T04:12:52.721Z,17.9419874013,73.8708176433,73,,2017,8585,3,25,204,10,4,2017-03-25,4,2,3336
16,0,0,100,157,235,33,4,115,3,1410765,0,4d43475000cd861500080d646b2b04009d00cc1003730421eb7bf4ffae892100103d71f021470cc9a004020b5c4aaf072ad3dd01fa270100260500006313360c041903e10720,4,12,54,1,107,43,1318,1,75770,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:54.000Z,2017-03-25T04:12:54.621Z,17.9420338109,73.8705643957,32,,2017,8585,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,101,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d656b2b04009d00cc1003730420eb7bf4ffae892100103d71f021470cc9a004020be547af07aad3dd01d6280100ed0400009012390c041903e107f8,4,12,57,1,107,43,1261,1,75990,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:57.000Z,2017-03-25T04:13:33.974Z,17.9421071496,73.8702028591,248,,2017,8585,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,102,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d666b2b04009d00cc1003730420eb7bf4ffae892100103d71f021470cc9a004020b1c47af0799d3dd013a290100d5040000e1113a0c041903e107bd,4,12,58,1,107,43,1237,1,76090,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:12:58.000Z,2017-03-25T04:13:33.975Z,17.9420974093,73.8700876944,189,,2017,8585,3,25,204,11,4,2017-03-25,4,2,3336
16,0,0,103,157,235,32,4,115,3,1410765,0,4d43475000cd861500080d676b2b04009d00cc1003730420eb7bf4ffae892100103d71f021470dc9a004020b9045af0727d3dd01b2290100da040000ff10000d041903e10720,4,13,0,1,107,43,1242,1,76210,0,14.4705882353,4.0188235281,255,174,77,67,71,80,,160,2017-03-25T04:13:00.000Z,2017-03-25T04:16:46.715Z,17.942032092,73.869860803,32,,2017,8585,3,25,204,11,4,2017-03-25,4,2,3336
