mode_of_operation,ignition_status,msg_type,msg_num,current_gsm_2_3_nb,current_gsm_4_5_nb,unit_io_status_byte_4,unit_io_status_byte_3,unit_io_status_byte_2,unit_io_status_byte_1,unit_id,unit_status_current_gsm_1nb,raw_packet,utc_time_hour,utc_time_min,utc_time_sec,vehicle_movement_status,unit_hw_ver,unit_sw_ver,ground_speed,gps_validity,altitude,trans_reason_data,analog_ip_1,analog_ip_2,analog_ip_3,analog_ip_4,header_1,header_2,header_3,header_4,multipurpose_field,location_status,packettimestamp,receivedtimestamp,latitude,longitude,error_detection_code,imei,gps_date_year,mileage_counter,utc_date_month,utc_date_day,trans_reason,num_staellites,protocol_ver_id,date_part,gps_mode_1,gps_mode_2,comm_ctrl
0,1,0,163,157,235,32,4,243,35,1410947,0,4d4347500083871500080da36b2b04009d00cc0023f30420eb7bf3ffb03824005a0d6ff021470cc9a0040209fc35af0796cbdd017c2d0100ef0400002912270c041903e10763,4,12,39,1,107,43,1263,1,77180,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:12:39.000Z,2017-03-25T04:12:40.807Z,17.9409222718,73.8675758454,99,,2017,9272,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,164,157,235,32,4,243,35,1410947,0,4d4347500083871500080da46b2b04009d00cc0023f30420eb7bf3ffb03824005a0d6ff021470cc9a0040209ce32af072acbdd01582e0100d6040000f5102b0c041903e10759,4,12,43,1,107,43,1238,1,77400,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:12:43.000Z,2017-03-25T04:12:43.606Z,17.9408603923,73.8671094573,89,,2017,9272,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,165,157,235,32,4,243,35,1410947,0,4d4347500083871500080da56b2b04009d002c0023f30420eb7bf3ffb03824005a0d6ff021470cc9a00402091c32af07d0cadd019e2e010093040000b4102c0c041903e10770,4,12,44,1,107,43,1171,1,77470,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:12:44.000Z,2017-03-25T04:12:45.465Z,17.9408088261,73.8670074707,112,,2017,9272,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,166,157,235,32,4,243,35,1410947,0,4d4347500083871500080da66b2b04009d00cc0023f30420eb7bf3ffb03824005a0d6ff021470cc9a0040209bc30af0764cadd01ee2e010055040000ab112e0c041903e1074f,4,12,46,1,107,43,1109,1,77550,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:12:46.000Z,2017-03-25T04:12:47.045Z,17.9407469466,73.8668057894,79,,2017,9272,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,167,157,235,32,4,243,35,1410947,0,4d4347500083871500080da76b2b04009d00cc0023f30420eb7bf3ffb03824005a0d6ff021470cc9a00402090830af076acadd01522f01004b04000066122f0c041903e107ba,4,12,47,1,107,43,1099,1,77650,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:12:47.000Z,2017-03-25T04:12:47.745Z,17.9407503844,73.8667026569,186,,2017,9272,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,168,157,235,33,4,243,35,1410947,0,4d4347500083871500080da86b2b04009d002c0023f30421eb7af3ffb03824005a0d6ff021470cc9a0040209fa28af07a2cadd0158330100b30400002812380c041903e1077a,4,12,56,1,107,43,1203,1,78680,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:12:56.000Z,2017-03-25T04:12:57.087Z,17.94078247,73.8656678943,122,,2017,9272,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,169,157,235,32,4,243,35,1410947,0,4d4347500083871500080da96b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470cc9a00402090e27af0767cadd0134340100780300005e113b0c041903e107cc,4,12,59,1,107,43,888,1,78900,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:12:59.000Z,2017-03-25T04:12:59.746Z,17.9407486655,73.8653859988,204,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,170,157,235,32,4,243,35,1410947,0,4d4347500083871500080daa6b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209cb24af07c7c9dd01843401009a0300004112030d041903e10707,4,13,3,1,107,43,922,1,78980,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:03.000Z,2017-03-25T04:13:03.826Z,17.9406569922,73.865054256,7,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,171,157,235,33,4,243,35,1410947,0,4d4347500083871500080dab6b2b04009d00cc0023f30421eb7bf3ffb03924005a0d6ff021470dc9a00402084024af07dfc9dd01a2340100890300002013040d041903e10783,4,13,4,1,107,43,905,1,79010,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:04.000Z,2017-03-25T04:15:33.223Z,17.9406707432,73.8649746148,131,,2017,9273,3,25,204,8,4,2017-03-25,4,2,3336
0,1,0,172,157,235,32,4,243,35,1410947,0,4d4347500083871500080dac6b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209b723af071fcadd01ca340100a50300003214050d041903e10793,4,13,5,1,107,43,933,1,79050,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:05.000Z,2017-03-25T04:15:33.224Z,17.9407074125,73.8648961195,147,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,173,157,235,32,4,243,35,1410947,0,4d4347500083871500080dad6b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a00402093723af078acadd0106350100f4030000ee14060d041903e107c8,4,13,6,1,107,43,1012,1,79110,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:06.000Z,2017-03-25T04:15:33.225Z,17.940768719,73.8648227808,200,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,174,157,235,32,4,243,35,1410947,0,4d4347500083871500080dae6b2b04009d002c0023f30420eb7bf3ffb03924005a0d6ff021470dc9a00402092e22af0770cbdd016a3501002b040000f614080d041903e107ac,4,13,8,1,107,43,1067,1,79210,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:08.000Z,2017-03-25T04:15:33.226Z,17.9409004994,73.8646709469,172,,2017,9273,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,175,157,235,32,4,243,35,1410947,0,4d4347500083871500080daf6b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209f420af0710ccdd01e235010034040000dd130a0d041903e1071b,4,13,10,1,107,43,1076,1,79330,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:10.000Z,2017-03-25T04:15:33.227Z,17.9409921728,73.864491038,27,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,176,157,235,32,4,243,35,1410947,0,4d4347500083871500080db06b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209bd1daf0733cddd01dc360100b7030000d9120f0d041903e10783,4,13,15,1,107,43,951,1,79580,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:15.000Z,2017-03-25T04:15:33.227Z,17.9411589036,73.8640194933,131,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,177,157,235,32,4,243,35,1410947,0,4d4347500083871500080db16b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209281daf0716cddd01dc360100a1030000cf11100d041903e107b2,4,13,16,1,107,43,929,1,79580,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:16.000Z,2017-03-25T04:15:33.228Z,17.9411422878,73.8639341225,178,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,178,157,235,32,4,243,35,1410947,0,4d4347500083871500080db26b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209ab1caf07bfccdd014a370100d50300005910110d041903e1070a,4,13,17,1,107,43,981,1,79690,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:17.000Z,2017-03-25T04:15:33.229Z,17.9410924405,73.8638625027,10,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,179,157,235,32,4,243,35,1410947,0,4d4347500083871500080db36b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209341caf0756ccdd017c3701000f0400006c0f120d041903e107ab,4,13,18,1,107,43,1039,1,79740,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:18.000Z,2017-03-25T04:15:33.409Z,17.9410322798,73.8637943207,171,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,180,157,235,32,4,243,35,1410947,0,4d4347500083871500080db46b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209461baf0793cbdd01cc370100ae0300001c10140d041903e1079a,4,13,20,1,107,43,942,1,79820,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:20.000Z,2017-03-25T04:15:33.410Z,17.940920553,73.8636579566,154,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,181,157,235,32,4,243,35,1410947,0,4d4347500083871500080db56b2b04009d002c0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209461baf0793cbdd01cc370100ae0300001c10140d041903e107fb,4,13,20,1,107,43,942,1,79820,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:20.000Z,2017-03-25T04:15:33.411Z,17.940920553,73.8636579566,251,,2017,9273,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,182,157,235,33,4,243,35,1410947,0,4d4347500083871500080db66b2b04009d00cc0023f30421eb7bf3ffb03924005a0d6ff021470dc9a0040209b71aaf0767cbdd01fe37010050030000d710150d041903e10771,4,13,21,1,107,43,848,1,79870,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:21.000Z,2017-03-25T04:15:33.411Z,17.9408953428,73.8635760236,113,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,183,157,235,32,4,243,35,1410947,0,4d4347500083871500080db76b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209281aaf0764cbdd0130380100740300001f12160d041903e10781,4,13,22,1,107,43,884,1,79920,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:22.000Z,2017-03-25T04:15:33.569Z,17.9408936239,73.8634940906,129,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,184,157,235,32,4,243,35,1410947,0,4d4347500083871500080db86b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a00402099419af079ccbdd0194380100d40300007113170d041903e1073d,4,13,23,1,107,43,980,1,80020,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:23.000Z,2017-03-25T04:15:33.571Z,17.9409257096,73.8634092927,61,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,185,157,235,32,4,243,35,1410947,0,4d4347500083871500080db96b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209fd18af07f3cbdd01a83801002d0400006414180d041903e10760,4,13,24,1,107,43,1069,1,80040,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:24.000Z,2017-03-25T04:15:33.572Z,17.940975557,73.863322776,96,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,186,157,235,32,4,243,35,1410947,0,4d4347500083871500080dba6b2b04009d002c0023f30420eb7af3ffb03924005a0d6ff021470dc9a0040209ce13af0710cfdd01e23a0100840300004e14200d041903e10731,4,13,32,1,107,43,900,1,80610,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:32.000Z,2017-03-25T04:15:33.573Z,17.9414322047,73.8625624604,49,,2017,9273,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,187,157,235,32,4,243,35,1410947,0,4d4347500083871500080dbb6b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470dc9a00402095d13af073ccfdd01143b0100f70200008813210d041903e1076c,4,13,33,1,107,43,759,1,80660,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:33.000Z,2017-03-25T04:15:35.449Z,17.9414574149,73.8624977161,108,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,188,157,235,32,4,243,35,1410947,0,4d4347500083871500080dbc6b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470dc9a00402098312af0756cfdd01aa3b0100d70200007412230d041903e1070f,4,13,35,1,107,43,727,1,80810,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:35.000Z,2017-03-25T04:15:35.450Z,17.9414723118,73.8623728112,15,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,189,157,235,32,4,243,35,1410947,0,4d4347500083871500080dbd6b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470dc9a004020a9111af0713cfdd01183c0100fa0200003211250d041903e1072c,4,13,37,1,107,43,762,1,80920,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:37.000Z,2017-03-25T04:15:35.452Z,17.9414339236,73.8622341553,44,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,190,157,235,32,4,243,35,1410947,0,4d4347500083871500080dbe6b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470dc9a004020a2c11af07d3cedd019a3c0100230300005710260d041903e10758,4,13,38,1,107,43,803,1,81050,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:38.000Z,2017-03-25T04:15:35.453Z,17.9413972543,73.8621762865,88,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,191,157,235,32,4,243,35,1410947,0,4d4347500083871500080dbf6b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a00402099a0faf070acedd01623d01001a0400004f11290d041903e107b9,4,13,41,1,107,43,1050,1,81250,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:41.000Z,2017-03-25T04:15:35.568Z,17.9412820896,73.8619459573,185,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,192,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc06b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a004020af10eaf07fccddd01c63d0100dc03000004122a0d041903e107de,4,13,42,1,107,43,988,1,81350,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:42.000Z,2017-03-25T04:15:35.569Z,17.9412740682,73.8618491274,222,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,193,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc16b2b04009d002c0023f30420eb7bf3ffb03924005a0d6ff021470dc9a004020ae30daf07cacddd01f83d0100f90200005a112c0d041903e107a3,4,13,44,1,107,43,761,1,81400,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:44.000Z,2017-03-25T04:15:35.571Z,17.9412454203,73.8616944286,163,,2017,9273,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,194,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc26b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a004020a710daf077ccddd01ee3d010075030000f90f2d0d041903e10795,4,13,45,1,107,43,885,1,81390,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:45.000Z,2017-03-25T04:15:35.669Z,17.9412007296,73.8616291114,149,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,195,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc36b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a004020a7d0baf0727ccdd012a3e0100b7030000ee10310d041903e107c3,4,13,49,1,107,43,951,1,81450,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:49.000Z,2017-03-25T04:15:35.670Z,17.9410053508,73.8613426322,195,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,196,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc46b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470dc9a004020a9a0aaf0782cbdd01ca3e010037030000500f330d041903e107bc,4,13,51,1,107,43,823,1,81610,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:51.000Z,2017-03-25T04:15:35.828Z,17.9409108127,73.8612125707,188,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,197,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc56b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a004020a4f0aaf0713cbdd011a3f0100ad0300006c0e340d041903e107e7,4,13,52,1,107,43,941,1,81690,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:52.000Z,2017-03-25T04:15:35.829Z,17.9408472143,73.8611695988,231,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,198,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc66b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a004020af709af079ccadd01383f0100ad0300001b0f350d041903e107e6,4,13,53,1,107,43,941,1,81720,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:53.000Z,2017-03-25T04:15:35.830Z,17.9407790323,73.8611191785,230,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,199,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc76b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a00402096909af0744cadd01603f01002f0400004310360d041903e107d5,4,13,54,1,107,43,1071,1,81760,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:54.000Z,2017-03-25T04:15:35.831Z,17.9407286119,73.8610378184,213,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,200,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc86b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209af08af071ccadd01923f0100a90400006611370d041903e107c4,4,13,55,1,107,43,1193,1,81810,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:55.000Z,2017-03-25T04:15:35.972Z,17.9407056936,73.8609312482,196,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,201,157,235,32,4,243,35,1410947,0,4d4347500083871500080dc96b2b04009d002c0023f30420eb7bf3ffb03924005a0d6ff021470dc9a0040209da07af0707cadd01d83f0100f80400000712380d041903e10772,4,13,56,1,107,43,1272,1,81880,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:56.000Z,2017-03-25T04:15:35.974Z,17.9406936615,73.8608092081,114,,2017,9273,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,202,157,235,32,4,243,35,1410947,0,4d4347500083871500080dca6b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470dc9a00402090007af070acadd01c43f0100f80400007312390d041903e10795,4,13,57,1,107,43,1272,1,81860,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:13:57.000Z,2017-03-25T04:15:35.975Z,17.9406953804,73.8606843032,149,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,203,157,235,32,4,243,35,1410947,0,4d4347500083871500080dcb6b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470ec9a00402095203af0787cadd01c2410100020400004613020e041903e10709,4,14,2,1,107,43,1026,1,82370,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:02.000Z,2017-03-25T04:15:36.350Z,17.9407670001,73.8601445765,9,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,204,157,235,32,4,243,35,1410947,0,4d4347500083871500080dcc6b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470ec9a0040207b702af07dfcadd01e0410100320400004b14030e041903e10719,4,14,3,1,107,43,1074,1,82400,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:03.000Z,2017-03-25T04:15:36.352Z,17.9408174205,73.8600557679,25,,2017,9273,3,25,204,7,4,2017-03-25,4,2,3336
0,1,0,205,157,235,32,4,243,35,1410947,0,4d4347500083871500080dcd6b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470ec9a00402073a02af0762cbdd01e04101003b0400006015040e041903e10741,4,14,4,1,107,43,1083,1,82400,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:04.000Z,2017-03-25T04:15:36.353Z,17.940892478,73.8599841482,65,,2017,9273,3,25,204,7,4,2017-03-25,4,2,3336
0,1,0,206,157,235,32,4,243,35,1410947,0,4d4347500083871500080dce6b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470ec9a0040209cf00af07a2ccdd018a420100c60300006814070e041903e10757,4,14,7,1,107,43,966,1,82570,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:07.000Z,2017-03-25T04:15:36.509Z,17.9410758247,73.8597761643,87,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,207,157,235,32,4,243,35,1410947,0,4d4347500083871500080dcf6b2b04009d00cc0023f30420eb78f3ffb03924005a0d6ff021470ec9a00402094600af07dcccdd01ee4201007a0300009013080e041903e10747,4,14,8,1,107,43,890,1,82670,0,14.1176470588,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:08.000Z,2017-03-25T04:15:36.511Z,17.9411090562,73.859697669,71,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,208,157,235,32,4,243,35,1410947,0,4d4347500083871500080dd06b2b04009d002c0023f30420eb7af3ffb03924005a0d6ff021470ec9a00402094600af07dcccdd01ee4201007a0300009013080e041903e107aa,4,14,8,1,107,43,890,1,82670,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:08.000Z,2017-03-25T04:15:36.629Z,17.9411090562,73.859697669,170,,2017,9273,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,209,157,235,32,4,243,35,1410947,0,4d4347500083871500080dd16b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470ec9a004020a4fffae07e1ccdd0120430100bc0200006e120a0e041903e107ab,4,14,10,1,107,43,700,1,82720,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:10.000Z,2017-03-25T04:15:36.630Z,17.941111921,73.8595561483,171,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,210,157,235,32,4,243,35,1410947,0,4d4347500083871500080dd26b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470ec9a004020af8feae0796ccdd013e430100c002000082100b0e041903e1073f,4,14,11,1,107,43,704,1,82750,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:11.000Z,2017-03-25T04:15:37.309Z,17.9410689492,73.8595063009,63,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,211,157,235,32,4,243,35,1410947,0,4d4347500083871500080dd36b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470ec9a004020accfeae0727ccdd015c430100a8020000be0e0c0e041903e107e6,4,14,12,1,107,43,680,1,82780,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:12.000Z,2017-03-25T04:15:37.310Z,17.9410053508,73.8594810908,230,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,212,157,235,33,4,243,35,1410947,0,4d4347500083871500080dd46b2b04009d00cc0023f30421eb7bf3ffb03924005a0d6ff021470ec9a004020acffeae07a2cbdd019843010022030000d80c0d0e041903e10735,4,14,13,1,107,43,802,1,82840,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:13.000Z,2017-03-25T04:15:37.311Z,17.9409291473,73.8594828097,53,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,213,157,235,32,4,243,35,1410947,0,4d4347500083871500080dd56b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470ec9a0040209ecfeae070acbdd01f24301008c030000070c0e0e041903e107ad,4,14,14,1,107,43,908,1,82930,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:14.000Z,2017-03-25T04:15:37.312Z,17.9408420577,73.8594994255,173,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,214,157,235,32,4,243,35,1410947,0,4d4347500083871500080dd66b2b04009d00cc0023f30420eb7bf3ffb03924005a0d6ff021470ec9a0040209fafeae0756c7dd01f6440100e9040000cf0c130e041903e10734,4,14,19,1,107,43,1257,1,83190,0,14.4705882353,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:19.000Z,2017-03-25T04:15:37.313Z,17.9402988932,73.8595074469,52,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,215,157,235,32,4,243,35,1410947,0,4d4347500083871500080dd76b2b04009d002c0023f30420eb7af3ffb03924005a0d6ff021470ec9a0040209dafeae0796c6dd012845010091040000da0c140e041903e1079a,4,14,20,1,107,43,1169,1,83240,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:20.000Z,2017-03-25T04:15:37.313Z,17.9401888852,73.8594891122,154,,2017,9273,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,216,157,235,32,4,243,35,1410947,0,4d4347500083871500080dd86b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470ec9a004020929feae0756c4dd01464501006e030000670e180e041903e107d5,4,14,24,1,107,43,878,1,83270,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:24.000Z,2017-03-25T04:15:37.314Z,17.9398588613,73.8593876986,213,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,217,157,235,32,4,243,35,1410947,0,4d4347500083871500080dd96b2b04009d00cc0023f30420eb7af3ffb03924005a0d6ff021470ec9a0040209acfdae0705c4dd015a4501008b030000b30f190e041903e10786,4,14,25,1,107,43,907,1,83290,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:25.000Z,2017-03-25T04:15:37.315Z,17.9398124517,73.8593160788,134,,2017,9273,3,25,204,9,4,2017-03-25,4,2,3336
0,1,0,218,157,235,33,4,243,35,1410947,0,4d4347500083871500080dda6b2b04009d00cc0023f30421eb7af3ffb03924005a0d6ff021470ec9a004020a1dfdae07dfc3dd016e45010000030000ae101a0e041903e10759,4,14,26,1,107,43,768,1,83310,0,14.3529411765,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:26.000Z,2017-03-25T04:15:37.316Z,17.9397906792,73.8592341458,89,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
0,1,0,219,157,235,32,4,243,35,1410947,0,4d4347500083871500080ddb6b2b04009d00cc0023f30420eb79f3ffb03924005a0d6ff021470ec9a004020a52fcae0776c3dd01e645010078020000b90f1c0e041903e1071e,4,14,28,1,107,43,632,1,83430,0,14.2352941176,4.0023529399,255,176,77,67,71,80,,160,2017-03-25T04:14:28.000Z,2017-03-25T04:15:37.317Z,17.9397305186,73.8591178352,30,,2017,9273,3,25,204,10,4,2017-03-25,4,2,3336
