mode_of_operation,ignition_status,msg_type,msg_num,current_gsm_2_3_nb,current_gsm_4_5_nb,unit_io_status_byte_4,unit_io_status_byte_3,unit_io_status_byte_2,unit_io_status_byte_1,unit_id,unit_status_current_gsm_1nb,raw_packet,utc_time_hour,utc_time_min,utc_time_sec,vehicle_movement_status,unit_hw_ver,unit_sw_ver,ground_speed,gps_validity,altitude,trans_reason_data,analog_ip_1,analog_ip_2,analog_ip_3,analog_ip_4,header_1,header_2,header_3,header_4,multipurpose_field,location_status,packettimestamp,receivedtimestamp,latitude,longitude,error_detection_code,imei,gps_date_year,mileage_counter,utc_date_month,utc_date_day,trans_reason,num_staellites,protocol_ver_id,date_part,gps_mode_1,gps_mode_2,comm_ctrl
0,1,0,140,157,235,128,0,243,35,1410591,0,4d434750001f861500000d8c6b2b04009d150f0023f30080eb78edff9f9e000000000000000067c80004020a7300ae07baa5eb01e8e400005c050000a6082d27011903e107b6,1,39,45,1,107,43,1372,1,58600,21,14.1176470588,3.9035294105,255,159,77,67,71,80,,0,2017-03-25T01:39:45.000Z,2017-03-25T01:39:52.430Z,18.4610606731,73.8221740584,182,,2017,158,3,25,15,10,4,2017-03-25,4,2,3328
0,1,0,233,157,235,128,0,243,35,1410591,0,4d434750001f861500080de96b2b04009d002c0023f30080eb78edff9f9e000000000000000067c80004020a5f07ae073aa1eb016ee60000c105000095083627011903e10777,1,39,54,1,107,43,1473,1,58990,0,14.1176470588,3.9035294105,255,159,77,67,71,80,,0,2017-03-25T01:39:54.000Z,2017-03-25T01:39:54.670Z,18.4604006252,73.8231893404,119,,2017,158,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,141,157,235,128,0,243,35,1410591,0,4d434750001f861500000d8d6b2b04009d150f0023f30080eb78edff9f9e000000000000000067c80004020b2508ae07afa0eb0195e60000d0050000ae083727011903e10797,1,39,55,1,107,43,1488,1,59029,21,14.1176470588,3.9035294105,255,159,77,67,71,80,,0,2017-03-25T01:39:55.000Z,2017-03-25T01:39:56.009Z,18.460320984,73.8233027862,151,,2017,158,3,25,15,11,4,2017-03-25,4,2,3328
0,1,0,142,157,235,128,0,243,35,1410591,0,4d434750001f861500000d8e6b2b04009d150f0023f30080eb78edff9f9e000000000000000068c80004020b960eae078399eb01f3e7000031060000e3090628011903e107a4,1,40,6,1,107,43,1585,1,59379,21,14.1176470588,3.9035294105,255,159,77,67,71,80,,0,2017-03-25T01:40:06.000Z,2017-03-25T01:40:06.470Z,18.4592690326,73.8242475944,164,,2017,158,3,25,15,11,4,2017-03-25,4,2,3328
0,1,0,234,157,235,128,0,243,35,1410591,0,4d434750001f861500080dea6b2b04009d002c0023f30080eb78edff9f9e000000000000000068c80004020b2d0fae07b598eb01fee700003a060000df090628011903e107e9,1,40,6,1,107,43,1594,1,59390,0,14.1176470588,3.9035294105,255,159,77,67,71,80,,0,2017-03-25T01:40:06.000Z,2017-03-25T01:40:06.772Z,18.4591510032,73.8243341111,233,,2017,158,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,235,157,235,128,0,243,35,1410591,0,4d434750001f861500080deb6b2b04009d002c0023f30080eb78edff9f9e000000000000000068c80004020b9c16ae07558eeb014ae70000f9060000f6091228011903e10724,1,40,18,1,107,43,1785,1,59210,0,14.1176470588,3.9035294105,255,159,77,67,71,80,,0,2017-03-25T01:40:18.000Z,2017-03-25T01:40:25.044Z,18.457629226,73.8254244507,36,,2017,158,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,236,157,235,129,0,243,35,1410591,0,4d434750001f861500080dec6b2b04009d002c0023f30081eb78edff9f9e000000000000000068c80004020bdf1dae073584eb012be70000df050000ea091e28011903e1070c,1,40,30,1,107,43,1503,1,59179,0,14.1176470588,3.9035294105,255,159,77,67,71,80,,0,2017-03-25T01:40:30.000Z,2017-03-25T01:40:30.944Z,18.4561441181,73.8264895801,12,,2017,158,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,237,157,235,128,0,243,35,1410591,0,4d434750001f861500080ded6b2b04009d002c0023f30080eb78edff9f9e000000000000000068c80004020be124ae07f57aeb01f8e800007c060000b0092a28011903e10709,1,40,42,1,107,43,1660,1,59640,0,14.1176470588,3.9035294105,255,159,77,67,71,80,,0,2017-03-25T01:40:42.000Z,2017-03-25T01:40:43.603Z,18.4547873529,73.8275174673,9,,2017,158,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,238,157,235,0,0,243,35,1410591,0,4d434750001f861500080dee6b2b04009d002c0023f30000eb78ecffa09f000000000000000068c80004020bc12cae074a71eb01afea00009f0600008b093628011903e10782,1,40,54,1,107,43,1695,1,60079,0,14.1176470588,3.8870588223,255,160,77,67,71,80,,0,2017-03-25T01:40:54.000Z,2017-03-25T01:40:58.971Z,18.4533692812,73.8286725512,130,,2017,159,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,239,157,235,128,0,243,35,1410591,0,4d434750001f861500080def6b2b04009d002c0023f30080eb78edff9f9f000000000000000069c80004020b5e35ae075b67eb0136ec0000a10600009b090629011903e1071d,1,41,6,1,107,43,1697,1,60470,0,14.1176470588,3.9035294105,255,159,77,67,71,80,,0,2017-03-25T01:41:06.000Z,2017-03-25T01:41:06.872Z,18.4519122483,73.8299359242,29,,2017,159,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,240,157,235,128,0,243,35,1410591,0,4d434750001f861500080df06b2b04009d002c0023f30080eb78edffa09f000000000000000069c80004020bef3dae07ea5eeb0101ee00000e060000da081229011903e107c2,1,41,18,1,107,43,1550,1,60929,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:41:18.000Z,2017-03-25T01:41:18.992Z,18.4506740854,73.8311924217,194,,2017,159,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,241,157,235,128,0,243,35,1410591,0,4d434750001f861500080df16b2b04009d002c0023f30080eb78edffa09f000000000000000069c80004020aef47ae07c257eb012def000053060000c1081e29011903e10702,1,41,30,1,107,43,1619,1,61229,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:41:30.000Z,2017-03-25T01:41:34.020Z,18.4496244258,73.8326591949,2,,2017,159,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,242,157,235,128,0,243,35,1410591,0,4d434750001f861500080df26b2b04009d002c0023f30080eb78edffa09f000000000000000069c80004020ac150ae07504feb01a4f100003c060000d3092a29011903e107e5,1,41,42,1,107,43,1596,1,61860,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:41:42.000Z,2017-03-25T01:41:43.679Z,18.44838569,73.8339529347,229,,2017,159,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,243,157,235,128,0,243,35,1410591,0,4d434750001f861500080df36b2b04009d002c0023f30080eb77edffa0a0000000000000000069c80004020b9b57ae07ad45eb0192f40000ef050000e7093629011903e107de,1,41,54,1,107,43,1519,1,62610,0,14,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:41:54.000Z,2017-03-25T01:42:13.143Z,18.446972202,73.8349579035,222,,2017,160,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,244,157,235,128,0,243,35,1410591,0,4d434750001f861500080df46b2b04009d002c0023f30080eb77edffa0a000000000000000006ac8000402097d5eae07113ceb011cf70000f5050000eb09062a011903e1078a,1,42,6,1,107,43,1525,1,63260,0,14,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:42:06.000Z,2017-03-25T01:42:38.943Z,18.4455627246,73.835967456,138,,2017,160,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,245,157,235,128,0,243,35,1410591,0,4d434750001f861500080df56b2b04009d002c0023f30080eb77edffa0a000000000000000006ac80004020a8364ae079433eb01bff800005d050000c809122a011903e10707,1,42,18,1,107,43,1373,1,63679,0,14,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:42:18.000Z,2017-03-25T01:42:19.024Z,18.4443176863,73.8368509576,7,,2017,160,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,246,157,235,128,0,243,35,1410591,0,4d434750001f861500080df66b2b04009d002c0023f30080eb77edffa0a000000000000000006ac80004020b036bae07b42beb01d2fa000073050000a7091e2a011903e107be,1,42,30,1,107,43,1395,1,64210,0,14,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:42:30.000Z,2017-03-25T01:42:30.983Z,18.4431626024,73.8378043602,190,,2017,160,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,247,157,235,128,0,243,35,1410591,0,4d434750001f861500080df76b2b04009d002c0023f30080eb77edffa0a000000000000000006ac80004020ada71ae077d23eb01d6fb0000b2050000a9092a2a011903e107ae,1,42,42,1,107,43,1458,1,64470,0,14,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:42:42.000Z,2017-03-25T01:42:42.944Z,18.4419576711,73.8388076102,174,,2017,160,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,248,157,235,128,0,243,35,1410591,0,4d434750001f861500080df86b2b04009d002c0023f30080eb78edffa0a100000000000000006ac80004020ab177ae07a019eb01d2ff000032060000180b362a011903e107a5,1,42,54,1,107,43,1586,1,65490,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:42:54.000Z,2017-03-25T01:42:54.871Z,18.4405109515,73.8396641828,165,,2017,161,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,249,157,235,0,0,243,35,1410591,0,4d434750001f861500080df96b2b04009d002c0023f30000eb79ecffa0a100000000000000006bc80004020a6378ae07740deb0128040100710600000c0d062b011903e10704,1,43,6,1,107,43,1649,1,66600,0,14.2352941176,3.8870588223,255,160,77,67,71,80,,0,2017-03-25T01:43:06.000Z,2017-03-25T01:43:06.932Z,18.4387256135,73.8397661694,4,,2017,161,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,250,157,235,128,0,243,35,1410591,0,4d434750001f861500080dfa6b2b04009d002c0023f30080eb78edffa0a100000000000000006bc800040209da73ae07cf01eb01fa040100af060000c80d122b011903e1071d,1,43,18,1,107,43,1711,1,66810,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:43:18.000Z,2017-03-25T01:43:18.652Z,18.4370176248,73.8391009648,29,,2017,161,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,251,157,235,128,0,243,35,1410591,0,4d434750001f861500080dfb6b2b04009d002c0023f30080eb78edffa0a100000000000000006bc800040209866eae07ecf5ea0106030100da060000a60d1e2b011903e107f5,1,43,30,1,107,43,1754,1,66310,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:43:30.000Z,2017-03-25T01:43:53.691Z,18.4352741128,73.8383194497,245,,2017,161,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,252,157,235,128,0,243,35,1410591,0,4d434750001f861500080dfc6b2b04009d002c0023f30080eb78edffa0a100000000000000006bc8000402086f6bae0789e9ea013808010099060000e80b2a2b011903e107ae,1,43,42,1,107,43,1689,1,67640,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:43:42.000Z,2017-03-25T01:43:53.869Z,18.4334572621,73.8378662397,174,,2017,161,3,25,44,8,4,2017-03-25,4,2,3336
0,1,0,253,157,235,128,0,243,35,1410591,0,4d434750001f861500080dfd6b2b04009d002c0023f30080eb78edffa0a200000000000000006bc80004020b4973ae07ccdeea01c60b01004a0700006708362b011903e10798,1,43,54,1,107,43,1866,1,68550,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:43:54.000Z,2017-03-25T01:43:54.634Z,18.4318821998,73.8390178858,152,,2017,162,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,254,157,235,128,0,243,35,1410591,0,4d434750001f861500080dfe6b2b04009d002c0023f30080eb78edffa0a200000000000000006cc80004020c977fae07fed6ea01840c010023070000ef08062c011903e10710,1,44,6,1,107,43,1827,1,68740,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:44:06.000Z,2017-03-25T01:44:06.877Z,18.4307374291,73.8408227044,16,,2017,162,3,25,44,12,4,2017-03-25,4,2,3336
0,1,0,255,157,235,128,0,243,35,1410591,0,4d434750001f861500080dff6b2b04009d002c0023f30080eb78edffa0a200000000000000006cc80004020cb186ae07aacbea01fa0e0100c5060000700b122c011903e1077c,1,44,18,1,107,43,1733,1,69370,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:44:18.000Z,2017-03-25T01:44:18.994Z,18.4290758501,73.8418643426,124,,2017,162,3,25,44,12,4,2017-03-25,4,2,3336
0,1,0,0,157,235,128,0,243,35,1410591,0,4d434750001f861500080d006b2b04009d1a0f0023f30080eb78edffa0a200000000000000006cc80004020c7d87ae07f6c6ea014e100100070500007b0b182c011903e10736,1,44,24,1,107,43,1287,1,69710,26,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:44:24.000Z,2017-03-25T01:44:24.572Z,18.4283860084,73.8419812261,54,,2017,162,3,25,15,12,4,2017-03-25,4,2,3336
0,1,0,143,157,235,128,0,243,35,1410591,0,4d434750001f861500000d8f6b2b04009d1a0f0023f30080eb77edffa0a200000000000000006cc80004020c7d87ae07f6c6ea014e100100070500007b0b182c011903e107bc,1,44,24,1,107,43,1287,1,69710,26,14,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:44:24.000Z,2017-03-25T01:44:24.651Z,18.4283860084,73.8419812261,188,,2017,162,3,25,15,12,4,2017-03-25,4,2,3328
0,1,0,1,157,235,128,0,243,35,1410591,0,4d434750001f861500080d016b2b04009d002c0023f30080eb78edffa0a200000000000000006cc80004020b4888ae0784c2ea01161101003d040000ce0b1e2c011903e107e6,1,44,30,1,107,43,1085,1,69910,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:44:30.000Z,2017-03-25T01:44:31.032Z,18.4277339818,73.8420975366,230,,2017,162,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,144,157,235,128,0,243,35,1410591,0,4d434750001f861500000d906b2b04009d1a0f0023f30080eb78edffa0a200000000000000006cc80004020bd188ae076ac0ea0148110100ac040000f10a222c011903e1079e,1,44,34,1,107,43,1196,1,69960,26,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:44:34.000Z,2017-03-25T01:44:34.731Z,18.4274257303,73.8421760319,158,,2017,162,3,25,15,11,4,2017-03-25,4,2,3328
0,1,0,2,157,235,128,0,243,35,1410591,0,4d434750001f861500080d026b2b04009d002c0023f30080eb78edffa0a200000000000000006cc80004020cdf8bae070dbaea013c130100070500004e0a2a2c011903e10781,1,44,42,1,107,43,1287,1,70460,0,14.1176470588,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:44:42.000Z,2017-03-25T01:44:43.131Z,18.4264923812,73.8426240853,129,,2017,162,3,25,44,12,4,2017-03-25,4,2,3336
0,1,0,145,157,235,128,0,243,35,1410591,0,4d434750001f861500000d916b2b04009d1a0f0023f30080eb77edffa0a200000000000000006cc80004020cba8cae07a2b8ea01a013010044050000340a2c2c011903e107fc,1,44,44,1,107,43,1348,1,70560,26,14,3.9035294105,255,160,77,67,71,80,,0,2017-03-25T01:44:44.000Z,2017-03-25T01:44:44.551Z,18.4262843974,73.8427495631,252,,2017,162,3,25,15,12,4,2017-03-25,4,2,3328
0,1,0,146,157,235,128,0,243,35,1410591,0,4d434750001f861500000d926b2b04009d160f0023f30080eb77edffa1a200000000000000006cc80004020c658eae07e5b5ea0154140100a1040000320a302c011903e107fa,1,44,48,1,107,43,1185,1,70740,22,14,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:44:48.000Z,2017-03-25T01:44:49.173Z,18.4258827536,73.8429942163,250,,2017,162,3,25,15,12,4,2017-03-25,4,2,3328
0,1,0,3,157,235,128,0,243,35,1410591,0,4d434750001f861500080d036b2b04009d160f0023f30080eb78edffa1a200000000000000006cc80004020c658eae07e5b5ea0154140100a1040000320a302c011903e10774,1,44,48,1,107,43,1185,1,70740,22,14.1176470588,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:44:48.000Z,2017-03-25T01:44:49.050Z,18.4258827536,73.8429942163,116,,2017,162,3,25,15,12,4,2017-03-25,4,2,3336
0,1,0,4,157,235,128,0,243,35,1410591,0,4d434750001f861500080d046b2b04009d002c0023f30080eb77edffa1a200000000000000006cc80004020c8290ae07bcb2ea019e150100d5030000e409362c011903e107a3,1,44,54,1,107,43,981,1,71070,0,14,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:44:54.000Z,2017-03-25T01:44:54.910Z,18.4254192304,73.8433041867,163,,2017,162,3,25,44,12,4,2017-03-25,4,2,3336
0,1,0,147,157,235,128,0,243,35,1410591,0,4d434750001f861500000d936b2b04009d160f0023f30080eb77edffa1a200000000000000006cc80004020bab91ae0796b0ea0102160100b40300008a0a3a2c011903e10713,1,44,58,1,107,43,948,1,71170,22,14,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:44:58.000Z,2017-03-25T01:44:59.370Z,18.4251041033,73.8434743553,19,,2017,162,3,25,15,11,4,2017-03-25,4,2,3328
0,1,0,5,157,235,128,0,243,35,1410591,0,4d434750001f861500080d056b2b04009d002c0023f30080eb77edffa1a300000000000000006dc80004020b7f94ae07a5acea014c170100da030000c409062d011903e107ef,1,45,6,1,107,43,986,1,71500,0,14,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:45:06.000Z,2017-03-25T01:45:06.952Z,18.4245259884,73.8438891771,239,,2017,163,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,148,157,235,0,0,243,35,1410591,0,4d434750001f861500000d946b2b04009d160f0023f30000eb78ecffa1a300000000000000006dc80004020b3195ae078dabea017e170100f70300001d0a092d011903e10735,1,45,9,1,107,43,1015,1,71550,22,14.1176470588,3.8870588223,255,161,77,67,71,80,,0,2017-03-25T01:45:09.000Z,2017-03-25T01:45:09.151Z,18.4243655601,73.8439911637,53,,2017,163,3,25,15,11,4,2017-03-25,4,2,3328
0,1,0,6,157,235,128,0,243,35,1410591,0,4d434750001f861500080d066b2b04009d002c0023f30080eb78edffa1a300000000000000006dc80004020b399aae071ca6ea0182180100030500004009122d011903e1070c,1,45,18,1,107,43,1283,1,71810,0,14.1176470588,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:45:18.000Z,2017-03-25T01:45:18.971Z,18.4235674292,73.844729134,12,,2017,163,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,149,157,235,128,0,243,35,1410591,0,4d434750001f861500000d956b2b04009d160f0023f30080eb78edffa1a300000000000000006dc80004020b399aae071ca6ea0182180100030500004009132d011903e1078d,1,45,19,1,107,43,1283,1,71810,22,14.1176470588,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:45:19.000Z,2017-03-25T01:45:19.372Z,18.4235674292,73.844729134,141,,2017,163,3,25,15,11,4,2017-03-25,4,2,3328
0,1,0,7,157,235,129,0,243,35,1410591,0,4d434750001f861500080d076b2b04009d002c0023f30081eb77edffa1a300000000000000006dc80004020b62a1ae07029eea01921c0100ff0500000f0a1e2d011903e10707,1,45,30,1,107,43,1535,1,72850,0,14,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:45:30.000Z,2017-03-25T01:45:31.052Z,18.4223791138,73.8457793665,7,,2017,163,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,8,157,235,128,0,243,35,1410591,0,4d434750001f861500080d086b2b04009d002c0023f30080eb78edffa1a300000000000000006dc80004020979a6ae07f192ea01c61f0100880600002d0b2a2d011903e107f1,1,45,42,1,107,43,1672,1,73670,0,14.1176470588,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:45:42.000Z,2017-03-25T01:45:43.094Z,18.420755923,73.8465259311,241,,2017,163,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,9,157,235,128,0,243,35,1410591,0,4d434750001f861500080d096b2b04009d002c0023f30080eb78edffa1a300000000000000006dc800040209dca9ae07c586ea0168230100130600004d0b362d011903e1077d,1,45,54,1,107,43,1555,1,74600,0,14.1176470588,3.9035294105,255,161,77,67,71,80,,0,2017-03-25T01:45:54.000Z,2017-03-25T01:45:54.953Z,18.418970585,73.847022686,125,,2017,163,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,10,157,235,129,0,243,35,1410591,0,4d434750001f861500080d0a6b2b04009d002c0023f30081eb78eeffa1a300000000000000006ec8000402097facae07147cea016427010021060000cd0b062e011903e107cb,1,46,6,1,107,43,1569,1,75620,0,14.1176470588,3.9199999987,255,161,77,67,71,80,,0,2017-03-25T01:46:06.000Z,2017-03-25T01:46:06.892Z,18.4174023981,73.8474094328,203,,2017,163,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,11,157,235,128,0,243,35,1410591,0,4d434750001f861500080d0b6b2b04009d002c0023f30080eb77eeffa1a400000000000000006ec80004020a79adae075d70ea01462c01005a060000130c122e011903e10777,1,46,18,1,107,43,1626,1,76870,0,14,3.9199999987,255,161,77,67,71,80,,0,2017-03-25T01:46:18.000Z,2017-03-25T01:46:19.333Z,18.4156840963,73.8475526724,119,,2017,164,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,12,157,235,129,0,243,35,1410591,0,4d434750001f861500080d0c6b2b04009d002c0023f30081eb78eeffa1a400000000000000006ec80004020b62acae07d763ea0142300100b6060000b00c1e2e011903e107d5,1,46,30,1,107,43,1718,1,77890,0,14.1176470588,3.9199999987,255,161,77,67,71,80,,0,2017-03-25T01:46:30.000Z,2017-03-25T01:49:47.133Z,18.413847192,73.847392817,213,,2017,164,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,13,157,235,128,0,243,35,1410591,0,4d434750001f861500080d0d6b2b04009d002c0023f30080eb78eeffa1a400000000000000006ec80004020953abae07cc56ea013033010005070000650c2a2e011903e107ad,1,46,42,1,107,43,1797,1,78640,0,14.1176470588,3.9199999987,255,161,77,67,71,80,,0,2017-03-25T01:46:42.000Z,2017-03-25T01:49:47.135Z,18.4119340843,73.8472375453,173,,2017,164,3,25,44,9,4,2017-03-25,4,2,3336
0,1,0,14,157,235,128,0,243,35,1410591,0,4d434750001f861500080d0e6b2b04009d002c0023f30080eb78eeffa1a400000000000000006ec800040207bcabae076149ea015036010027070000070c362e011903e10790,1,46,54,1,107,43,1831,1,79440,0,14.1176470588,3.9199999987,255,161,77,67,71,80,,0,2017-03-25T01:46:54.000Z,2017-03-25T01:49:47.136Z,18.4099659726,73.8472977059,144,,2017,164,3,25,44,7,4,2017-03-25,4,2,3336
0,1,0,15,157,235,128,0,243,35,1410591,0,4d434750001f861500080d0f6b2b04009d002c0023f30080eb78eeffa1a400000000000000006fc80004020688acae07c43bea01023901002c070000080c062f011903e1073f,1,47,6,1,107,43,1836,1,80130,0,14.1176470588,3.9199999987,255,161,77,67,71,80,,0,2017-03-25T01:47:06.000Z,2017-03-25T01:49:47.138Z,18.407969213,73.8474145894,63,,2017,164,3,25,44,6,4,2017-03-25,4,2,3336
0,1,0,25,157,235,128,0,243,35,1410591,0,4d434750001f861500080d196b2b04009d002c0023f30080eb78eeffa2a6000000000000000070c80004020764daae0771d9e901cc4b0100ae060000d6083630011903e107fa,1,48,54,1,107,43,1710,1,84940,0,14.1176470588,3.9199999987,255,162,77,67,71,80,,0,2017-03-25T01:48:54.000Z,2017-03-25T01:49:47.493Z,18.3935472802,73.8541411196,250,,2017,166,3,25,44,7,4,2017-03-25,4,2,3336
0,1,0,26,157,235,128,0,243,35,1410591,0,4d434750001f861500080d1a6b2b04009d00210023f30080eb78eeffa2a6000000000000000070c8000402070fdcae0714d8e901e04b0100c3060000e5083830011903e10779,1,48,56,1,107,43,1731,1,84960,0,14.1176470588,3.9199999987,255,162,77,67,71,80,,0,2017-03-25T01:48:56.000Z,2017-03-25T01:49:47.494Z,18.3933473178,73.8543857728,121,,2017,166,3,25,33,7,4,2017-03-25,4,2,3336
0,1,0,27,157,235,128,0,243,35,1410591,0,4d434750001f861500080d1b6b2b04009d002c0023f30080eb78eeffa2a6000000000000000071c80004020898e4ae07d1d0e9010c4d01003407000073090631011903e107cb,1,49,6,1,107,43,1844,1,85260,0,14.1176470588,3.9199999987,255,162,77,67,71,80,,0,2017-03-25T01:49:06.000Z,2017-03-25T01:49:47.495Z,18.3922821883,73.8556376866,203,,2017,166,3,25,44,8,4,2017-03-25,4,2,3336
0,1,0,28,157,235,128,0,243,35,1410591,0,4d434750001f861500080d1c6b2b04009d002c0023f30080eb78eeffa3a7000000000000000071c80004020a4febae074cc5e901184b01002c070000250b1231011903e107c0,1,49,18,1,107,43,1836,1,84760,0,14.1176470588,3.9199999987,255,163,77,67,71,80,,0,2017-03-25T01:49:18.000Z,2017-03-25T01:49:47.812Z,18.3905925344,73.8566226019,192,,2017,167,3,25,44,10,4,2017-03-25,4,2,3336
0,1,0,29,157,235,0,0,243,35,1410591,0,4d434750001f861500080d1d6b2b04009d002c0023f30000eb79ecffa3a7000000000000000071c80004020bf8ebae07cfb6e901f2480100ae070000e10c1e31011903e10780,1,49,30,1,107,43,1966,1,84210,0,14.2352941176,3.8870588223,255,163,77,67,71,80,,0,2017-03-25T01:49:30.000Z,2017-03-25T01:49:47.912Z,18.3884674321,73.8567194319,128,,2017,167,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,30,157,235,128,0,243,35,1410591,0,4d434750001f861500080d1e6b2b04009d002c0023f30080eb78eeffa3a7000000000000000071c80004020bc6e8ae07dba9e901d2450100040700002b0d2a31011903e10756,1,49,42,1,107,43,1796,1,83410,0,14.1176470588,3.9199999987,255,163,77,67,71,80,,0,2017-03-25T01:49:42.000Z,2017-03-25T01:49:47.913Z,18.3865675024,73.856250752,86,,2017,167,3,25,44,11,4,2017-03-25,4,2,3336
0,1,0,150,157,235,128,0,243,35,1410591,0,4d434750001f861500000d966b2b04009d00200023f30080eb78eeffa3a7000000000000000071c80004020b07e8ae079ba6e901f644010007070000060d2e31011903e107bd,1,49,46,1,107,43,1799,1,83190,0,14.1176470588,3.9199999987,255,163,77,67,71,80,,0,2017-03-25T01:49:46.000Z,2017-03-25T01:49:46.450Z,18.3860908012,73.856141317,189,,2017,167,3,25,32,11,4,2017-03-25,4,2,3328
0,1,0,16,157,235,0,0,243,35,1410591,0,4d434750001f861500080d106b2b04009d002c0023f30000eb78ecffa2a500000000000000006fc80040010473adae073b31ea017a390100c5060000cb0b122f011903e10730,1,47,18,1,107,43,1733,0,80250,0,14.1176470588,3.8870588223,255,162,77,67,71,80,,0,2017-03-25T01:49:47.252Z,2017-03-25T01:49:47.252Z,18.4064239446,73.8475492346,48,,2017,165,3,25,44,4,4,2017-03-25,64,1,3336
0,1,0,17,157,235,0,0,243,35,1410591,0,4d434750001f861500080d116b2b04009d00290023f30000eb78ecffa2a500000000000000006fc80040010473adae073b31ea017a390100c5060000cb0b1a2f011903e10736,1,47,26,1,107,43,1733,0,80250,0,14.1176470588,3.8870588223,255,162,77,67,71,80,,0,2017-03-25T01:49:47.253Z,2017-03-25T01:49:47.253Z,18.4064239446,73.8475492346,54,,2017,165,3,25,41,4,4,2017-03-25,64,1,3336
0,1,0,18,157,235,128,0,243,35,1410591,0,4d434750001f861500080d126b2b04009d002c0023f30080eb78eeffa2a500000000000000006fc80040010473adae073b31ea017a390100c5060000cb0b1e2f011903e107c0,1,47,30,1,107,43,1733,0,80250,0,14.1176470588,3.9199999987,255,162,77,67,71,80,,0,2017-03-25T01:49:47.255Z,2017-03-25T01:49:47.255Z,18.4064239446,73.8475492346,192,,2017,165,3,25,44,4,4,2017-03-25,64,1,3336
